category,create_date,title,country,price,area,state,location,subarea,class,bin_class
cell phones,3/15/15 15:14,iPhone 6 Plus Sprint,US,500,atlanta,GA,,all atlanta,6+,1
cell phones,3/15/15 15:14,"4 iPhone 4s 2 iPhone 4 Att, Straight Talk, H2o, Metro, Tmobile, Aio",US,150,atlanta,GA, (Buford - Mall of Georgia),all atlanta,0,0
cell phones,3/15/15 15:19,At and t Iphone 5 32 gb,US,200,atlanta,GA, (Marietta),all atlanta,5,1
cell phones,3/15/15 15:39,"iPhone 4s, Lifeproof case, Mophie battery extension case and Belt Clip",US,195,atlanta,GA, (Midtown),all atlanta,4s,1
cell phones,3/15/15 16:27,WANTED Broken Blacklisted Bricked iPhone 5c/5s/6/6+ Galaxy S5 Note 3/4,US,199,atlanta,GA, (Norcross),all atlanta,0,0
cell phones,3/15/15 16:33,***Factory Unlocked iPhone 4 8GB****,US,100,atlanta,GA, (Atlanta),all atlanta,4,1
cell phones,3/15/15 16:55,White Iphone 4 Sprint / Straight Talk $$NEGOTIABLE$$,US,95,atlanta,GA, (woodstock),all atlanta,4,1
cell phones,3/15/15 17:00,IPhone 5s gold 33gb//great condition,US,200,atlanta,GA,,all atlanta,5s,1
cell phones,3/15/15 17:05,Unlocked Iphone 4S 64GB MINT w/EXTRAS $$NEGOTIABLE$$,US,200,atlanta,GA, (woodstock),all atlanta,4s,1
cell phones,3/15/15 17:15,New T-Mobile iPhone 5c - Clean IMEI,US,220,atlanta,GA, (Norcross),all atlanta,5c,1
cell phones,3/15/15 17:22,"Apple Unlocked Iphone 6, 128 GB, Space Grey, Like New",US,320,atlanta,GA, (atlanta),all atlanta,6,1
cell phones,3/15/15 17:42,* iPhone 5s [16GB] [Gold] * NEW ~ UNLOCKED ~ Clean ESN/IMEI!,US,350,atlanta,GA, (Suwanee),all atlanta,5s,1
cell phones,3/15/15 18:32,iPhone 5s 32gb Gold,US,340,atlanta,GA, (Lilburn),all atlanta,5s,1
cell phones,3/15/15 18:45,Apple iPhone 5 - 32GB - Verizon - Pristine &amp; Mint,US,275,atlanta,GA, (East Cobb (Marietta)),all atlanta,5,1
cell phones,3/15/15 18:46,Apple iPhone 5 - 32GB - Verizon - Pristine &amp; Mint,US,275,atlanta,GA, (East Cobb (Marietta)),all atlanta,5,1
cell phones,3/15/15 19:16,iphone 4S Sprint Phone,US,100,atlanta,GA, (Atlanta),all atlanta,4s,1
cell phones,3/15/15 19:39,Iphone 5 ATT/Unlocked black 16gb like new,US,200,atlanta,GA, (Lawrenceville),all atlanta,5,1
cell phones,3/15/15 20:05,Brand new Iphone 5c (blue),US,170,atlanta,GA, (Hamilton mill),all atlanta,5c,1
cell phones,3/15/15 20:22,iphone 5s gray (sprint) 16gb,US,200,atlanta,GA, (Kennesaw),all atlanta,5s,1
cell phones,3/15/15 20:31,Unlocked AT&amp;T iPhone 4,US,100,atlanta,GA,,all atlanta,4,1
cell phones,3/15/15 20:48,IPhone 5 | 16gb | White | ATT,US,275,atlanta,GA, (Brookhaven / Chamblee),all atlanta,5,1
cell phones,3/15/15 20:53,iPhone 5s - Space Grey - 16gb - Great Condition!,US,300,atlanta,GA, (Suwanee),all atlanta,5s,1
cell phones,3/15/15 21:04,Iphone 4s VERIZON 16G,US,110,atlanta,GA,,all atlanta,4s,1
cell phones,3/15/15 21:42,Iphone 5c,US,100,atlanta,GA,,all atlanta,5c,1
cell phones,3/15/15 23:03,IPHONE 6 16GB GREY AT&amp;T,US,625,atlanta,GA, (Snellville),all atlanta,6,1
cell phones,3/15/15 23:49,iPhone 5s BLACK&amp;GOLD,US,300,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 6:12,Like New iPhone 5S Silver 16GB,US,280,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 7:20,iPhone 6 AT&amp;T Like New Condition in Box!!!,US,600,atlanta,GA, (Dunwoody),all atlanta,6,1
cell phones,3/16/15 7:26,Apple IPhone 5S (Latest Model) 16GB Factory Unlocked - International,US,375,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 7:55,iPhone 6 plus Gold 16GB unlocked,US,650,atlanta,GA, (Johns Creek),all atlanta,6+,1
cell phones,3/16/15 7:59,iPhone 5-Great Price!,US,100,atlanta,GA,,all atlanta,5,1
cell phones,3/16/15 8:11,iPhone white tmobile 5 clean not a mark on it plus otter box,US,200,atlanta,GA, (atlanta),all atlanta,5,1
cell phones,3/16/15 8:15,Iphone 4s 16GB Verizon Clean esn excellent condition,US,80,atlanta,GA, (Duluth),all atlanta,4s,1
cell phones,3/16/15 8:15,Iphone 4 Verizon 16gb Black excellent condition,US,60,atlanta,GA, (Duluth),all atlanta,4,1
cell phones,3/16/15 8:33,Iphone 3gs 16g At&amp;t Unlocked,US,80,atlanta,GA, (N.Atlanta),all atlanta,3g,1
cell phones,3/16/15 8:41,iPhone 5 - 32 GB **unlocked** GSM/CDMA compatible - near perfect,US,290,atlanta,GA, (Perimeter Mall),all atlanta,5,1
cell phones,3/16/15 9:02,"iPHONE 4/4S/5/5C/5S FRONT SCREEN REPLACEMENT, SAME DAY!",US,67,atlanta,GA, (MARIETTA),all atlanta,0,0
cell phones,3/16/15 9:29,16gb White iPhone 4S (Factory Unlocked),US,150,atlanta,GA, (Atlanta),all atlanta,4s,1
cell phones,3/16/15 9:31,IPhone 6 Plus Factory Unlocked 128GB,US,349,atlanta,GA," (Lansing, Mi)",all atlanta,6+,1
cell phones,3/16/15 9:34,* Brand New Iphone 6 - 6 Plus Hunting *,US,900,atlanta,GA, (Acworth),all atlanta,0,0
cell phones,3/16/15 9:35,Iphone 5s 64g at&amp;t,US,450,atlanta,GA, (kenessaw),all atlanta,5s,1
cell phones,3/16/15 9:41,"AT&amp;T iPhone 4S (Black) ready to go!!! Net 10, Straight Talk, Cricket!!",US,140,atlanta,GA, (Decatur),all atlanta,4s,1
cell phones,3/16/15 9:52,16GB Sprint IPhone 5,US,125,atlanta,GA, (Decatur),all atlanta,5,1
cell phones,3/16/15 9:58,iPhone 5S Unlocked,US,200,atlanta,GA, (Stone Mountain),all atlanta,5s,1
cell phones,3/16/15 9:59,iphone 6+ AT&amp;T,US,700,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 10:09,iPhone 5c ( T-Mobile) Blue 16GB,US,180,atlanta,GA, (Decatur),all atlanta,5c,1
cell phones,3/16/15 10:10,16gb AT&amp;T iPhone 4S,US,120,atlanta,GA, (marietta),all atlanta,4s,1
cell phones,3/16/15 10:24,iPhone 5C white 32GB - factory unlocked,US,275,atlanta,GA, (Alpharetta),all atlanta,5c,1
cell phones,3/16/15 10:27,iPhone 5S Unlocked,US,160,atlanta,GA, (Stone Mountain),all atlanta,5s,1
cell phones,3/16/15 10:28,IPHONE 5C!!! 4 colors available with warranty,US,290,atlanta,GA, (marietta),all atlanta,5c,1
cell phones,3/16/15 10:36,AT&amp;T WHITE IPHONE 16 GB 4S WITH BLACK DEFENDER OTTERBOX AND CHARGER,US,150,atlanta,GA, (lawrenceville),all atlanta,4s,1
cell phones,3/16/15 10:36,Apple iPhone 5s - Space Gray 16GB (T-MOBILE),US,360,atlanta,GA, (KSU Campus),all atlanta,5s,1
cell phones,3/16/15 10:39,Iphone 5 16gb ATT/unlocked New black,US,200,atlanta,GA,,all atlanta,5,1
cell phones,3/16/15 10:40,Broken iPhone?,US,60,atlanta,GA, (sandy springs),all atlanta,0,0
cell phones,3/16/15 10:41,iPhone 4s Verizon 32 gb,US,120,atlanta,GA, (McDonough),all atlanta,4s,1
cell phones,3/16/15 10:51,iPhone 6 Cases,US,330,atlanta,GA, (atlanta),all atlanta,0,0
cell phones,3/16/15 10:53,Blue iPhone 5c tmobile,US,180,atlanta,GA,,all atlanta,5c,1
cell phones,3/16/15 11:01,WTB iPhone 6 Today,US,444,atlanta,GA," (Marietta,Buckhead)",all atlanta,6,1
cell phones,3/16/15 11:09,att. iphone 5,US,150,atlanta,GA, (Lafayette),all atlanta,5,1
cell phones,3/16/15 11:11,Apple IPhone 4 (Unlocked) 8GB,US,120,atlanta,GA, (Alpharetta),all atlanta,4,1
cell phones,3/16/15 11:12,Factory Unlocked Apple iPhone 5 16GB White-Like New in Box,US,160,atlanta,GA,,all atlanta,5,1
cell phones,3/16/15 11:13,Gold iPhone 6 plus 128GB for sale,US,850,atlanta,GA, (johns creek),all atlanta,6+,1
cell phones,3/16/15 11:31,Apple Iphone 5 In Good condition $175.00,US,175,atlanta,GA, (Austell),all atlanta,5,1
cell phones,3/16/15 11:31,iPhone 5s 32gb Silver,US,140,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 11:32,Iphone 5c's unlocked different colors,US,300,atlanta,GA, (marietta),all atlanta,5c,1
cell phones,3/16/15 11:41,iPhone 4 White - Verizon,US,85,atlanta,GA,,all atlanta,4,1
cell phones,3/16/15 11:42,****Factory Unlocked iPhone 4 8gig-- Clean ESN*****,US,100,atlanta,GA, (Atlanta),all atlanta,4,1
cell phones,3/16/15 11:43,6.Apple iPhone 6 Plus 128GB6.,US,500,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 11:45,Sprint Apple Iphone 5 In good condition $175.00 OBO,US,175,atlanta,GA, (marietta ga),all atlanta,5,1
cell phones,3/16/15 11:48,White Iphone 4 Sprint / Straight Talk $$NEGOTIABLE$$,US,95,atlanta,GA, (woodstock),all atlanta,4,1
cell phones,3/16/15 11:54,"Unlocked Gold iPhone 6 Brand New, 6 Plus Att, 6 Plus Unlocked",US,700,atlanta,GA, (Smart Touch Mobile - Buford Mall of Ga),all atlanta,6,1
cell phones,3/16/15 11:54,Apple iPhone 4S 16GB White Smartphone Sprint Clean ESN,US,95,atlanta,GA, (Duluth/Suwanee),all atlanta,4s,1
cell phones,3/16/15 11:56,Unlocked Iphone 4S 64GB MINT w/EXTRAS $$NEGOTIABLE$$,US,200,atlanta,GA, (woodstock),all atlanta,4s,1
cell phones,3/16/15 12:03,iPhone 5c 5s lcd screen with installation,US,65,atlanta,GA, (marietta ga),all atlanta,0,0
cell phones,3/16/15 12:04,for sale iPhone 5 lcd screen with installantion,US,60,atlanta,GA, (marietta),all atlanta,0,0
cell phones,3/16/15 12:04,iPhone 5 lcd screen with installantion,US,60,atlanta,GA, (kennesaw),all atlanta,0,0
cell phones,3/16/15 12:04,iPhone 5 lcd screen with installantion,US,60,atlanta,GA, (kennesaw),all atlanta,0,0
cell phones,3/16/15 12:05,iPhone 5s Verizon for trade +cash if needed,US,220,atlanta,GA, (Snellville),all atlanta,0,0
cell phones,3/16/15 12:11,$350 OBO Factory Unlocked iPhone 5s 16gbb,US,350,atlanta,GA, (Fayetteville),all atlanta,5s,1
cell phones,3/16/15 12:23,IPHONE SCREEN 5C/5S $59.99,US,59,atlanta,GA, (smyrna),all atlanta,0,0
cell phones,3/16/15 12:23,Apple iPhone 5C 16GB BLUE Factory Unlocked,US,229,atlanta,GA, (Suwanee),all atlanta,5c,1
cell phones,3/16/15 12:24,iPhone 6 Screen &amp; LCD with Installation,US,139,atlanta,GA, (Suwanee),all atlanta,0,0
cell phones,3/16/15 12:38,iPhone 6 Screen LCD FOR SALE,US,129,atlanta,GA, (smyrna),all atlanta,0,0
cell phones,3/16/15 12:38,Make your iPhone 5/5s look like iPhone 6,US,99,atlanta,GA, (smyrna),all atlanta,0,0
cell phones,3/16/15 12:41,iPhone 4s Verizon,US,100,atlanta,GA,,all atlanta,4s,1
cell phones,3/16/15 12:43,Iphone 4s 16gb At&amp;t perfect condition,US,140,atlanta,GA, (Loganville),all atlanta,4s,1
cell phones,3/16/15 13:31,BRAND NEW AT&amp;T iPhone 6 Plus 64GB Space Grey - CLEAN IMEI,US,800,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/16/15 13:37,Apple Iphone 5 In Good condition $175.00,US,175,atlanta,GA, (Austell),all atlanta,5,1
cell phones,3/16/15 13:37,Apple Iphone 5 In Good condition $175.00,US,175,atlanta,GA, (Austell),all atlanta,5,1
cell phones,3/16/15 14:08,iPhone 6 64g SPRINT CLEAN ESN,US,550,atlanta,GA, (Marietta),all atlanta,6,1
cell phones,3/16/15 14:14,Used iPhone 5S 32GB Space Gray AT&amp;T,US,420,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/16/15 14:16,UNLOCKED IPHONE 5S,US,300,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 14:16,IPHONE 6 (BRAND NEW) AT&amp;T,US,550,atlanta,GA, (atlanta ga),all atlanta,6,1
cell phones,3/16/15 14:20,IPhone 4S AT&amp;T 16gig,US,110,atlanta,GA, (Cumming),all atlanta,4s,1
cell phones,3/16/15 14:30,Apple IPhone 4S AT&amp;T Black,US,100,atlanta,GA, (Norcross),all atlanta,4s,1
cell phones,3/16/15 14:33,Clean Iphone 5s,US,200,atlanta,GA, (Snellville),all atlanta,5s,1
cell phones,3/16/15 14:35,2 Sprint Iphone 5/5s 16 GB Black mint condition in the box,US,200,atlanta,GA, (Alpharetta/ Dunwoody),all atlanta,5s,1
cell phones,3/16/15 14:38,IPHONE 6 T-MOBILE 64gb. PERFECT CONDITION. $550.00!,US,550,atlanta,GA, (Buckhead),all atlanta,6,1
cell phones,3/16/15 14:41,iPhone 6 and iPhone 6 Plus BRAND NEW,US,300,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 14:45,iPhone 5 Apple (AT&amp;T) 16gb,US,260,atlanta,GA, (old national hwy),all atlanta,5,1
cell phones,3/16/15 14:51,Used iPhone 5S 16GB Gold GSM Unlocked,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/16/15 14:59,Great Apple iPhone 6+ (Unlocked) *NEW* all accessories Dual-core 1.4 GHz,US,350,atlanta,GA, (otp north),all atlanta,6+,1
cell phones,3/16/15 14:59,UNLOCKED IPHONE 5S,US,280,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 15:04,T-Mobile iPhone 6 16 GB,US,500,atlanta,GA, (Chamblee),all atlanta,6,1
cell phones,3/16/15 15:05,Gold iPhone 5s $299,US,299,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 15:07,Unlocked Pink iPhone 4 32GB,US,125,atlanta,GA,,all atlanta,4,1
cell phones,3/16/15 15:07,iPhone 6 - 128GB - Factory Unlocked,US,850,atlanta,GA, (Norcross),all atlanta,6,1
cell phones,3/16/15 15:07,WANTED Broken Blacklisted Bricked iPhone 5c/5s/6/6+ Galaxy S5 Note 3/4,US,199,atlanta,GA, (Norcross),all atlanta,0,0
cell phones,3/16/15 15:10,UNLOCKED IPHONE 5C!!!!,US,350,atlanta,GA, (lithonia),all atlanta,5c,1
cell phones,3/16/15 15:21,iphone 5 64G Sprint great condition,US,150,atlanta,GA, (CUMMING),all atlanta,5,1
cell phones,3/16/15 15:35,Sprint iPhone 6,US,450,atlanta,GA, (acworth),all atlanta,6,1
cell phones,3/16/15 15:36,Apple iPhone 5s Verizon unlocked 250$$ 250$$,US,250,atlanta,GA, (marietta ga),all atlanta,5s,1
cell phones,3/16/15 15:41,IPHONE 6 PLUS,US,275,atlanta,GA, (Woodstock),all atlanta,6+,1
cell phones,3/16/15 15:48,SPRINT iPhone UNLOCKS!!!,US,100,atlanta,GA, (Fayetteville),all atlanta,0,1
cell phones,3/16/15 15:49,iPhone 6 64GB Silver Verizon GSM Unlocked Used,US,650,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/16/15 15:51,iphone 5 16 gb unlocked,US,140,atlanta,GA,,all atlanta,5,1
cell phones,3/16/15 15:56,Apple iPhone 5 - 32GB - Black &amp; Slate (Sprint) Smartphone Clean ESN!!!,US,250,atlanta,GA, (Buford),all atlanta,5,1
cell phones,3/16/15 15:56,Apple iPhone 5 - 64GB - Black &amp; Slate (Sprint) Smartphone Clean ESN!!!,US,265,atlanta,GA, (Buford),all atlanta,5,1
cell phones,3/16/15 15:56,iphone 5s gray color unlocked,US,310,atlanta,GA, (Lawrenceville),all atlanta,5s,1
cell phones,3/16/15 15:59,iphone 5c,US,110,atlanta,GA,,all atlanta,5c,1
cell phones,3/16/15 16:05,iPhone 4S 16GB Black AT&amp;T GSM Unlocked Used,US,200,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4s,1
cell phones,3/16/15 16:05,Verizon iphone 4s 16GB,US,125,atlanta,GA,,all atlanta,4s,1
cell phones,3/16/15 16:06,Sprint IPhone 4S 16gb,US,75,atlanta,GA, (dallas),all atlanta,4s,1
cell phones,3/16/15 16:14,iPhone 6 16GB Space Gray Verizon GSM Unlocked,US,600,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/16/15 16:17,iPhone 5c blue for sale 16gb $240,US,240,atlanta,GA, (Lawranceville),all atlanta,5c,1
cell phones,3/16/15 16:18,iPhone 5s for sale 32 gb T-Mobile,US,290,atlanta,GA, (Lawranceville),all atlanta,5s,1
cell phones,3/16/15 16:21,Sprint Iphone 6 plus,US,525,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 16:24,Used iPhone 4S 16GB White AT&amp;T GSM Unlocked,US,200,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4s,1
cell phones,3/16/15 16:25,iPhone 4 16GB Black GSM Unlocked AT&amp;T,US,165,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,4,1
cell phones,3/16/15 16:25,iPhone 4 AT&amp;T (White) Clean ESN,US,125,atlanta,GA,,all atlanta,4,1
cell phones,3/16/15 16:28,Blue iPhone 5C 16GB AT&amp;T GSM Unlocked Used,US,280,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/16/15 16:40,Excellent Iphone 5S 16gb 32gb 64gb Unlocked any Carrier,US,360,atlanta,GA, (Norcross Retail Store),all atlanta,5s,1
cell phones,3/16/15 16:41,Apple iPhone 5s (Tmobile) 16gb GOLD &amp; WHITE,US,330,atlanta,GA, (old national hwy),all atlanta,5s,1
cell phones,3/16/15 16:46,IPhone 5c,US,200,atlanta,GA,,all atlanta,5c,1
cell phones,3/16/15 16:55,BRAND NEW T-Mobile / Metro iPhone 6 Plus 16GB - GOLD - CLEAN IMEI,US,700,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/16/15 16:55,Used iPhone 5C 16GB Verizon GSM Unlocked Used,US,280,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/16/15 17:08,iPhone 5S 16GB Silver AT&amp;T Used,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/16/15 17:09,Verizon iphone 4 16GB,US,100,atlanta,GA,,all atlanta,4,1
cell phones,3/16/15 17:10,Samsung Galaxy S5 for iPhone 6 or 6+,US,400,atlanta,GA, (Newnan),all atlanta,0,0
cell phones,3/16/15 17:14,Mirror Gold Verizon iPhone 4S,US,200,atlanta,GA, (Hampton),all atlanta,4s,1
cell phones,3/16/15 17:20,iPhone 6 Plus [Sprint],US,500,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 17:22,iPhone 6 plus sprint,US,400,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 17:24,Gold iPhone 6 plus 16GB for sale,US,650,atlanta,GA, (Duluth),all atlanta,6+,1
cell phones,3/16/15 17:31,iPhone 5C 16GB Pink AT&amp;T Used,US,280,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5c,1
cell phones,3/16/15 17:39,Refurbished iPhone 6 16GB Silver GSM Unlocked US Only,US,620,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,6,1
cell phones,3/16/15 17:42,iPhone 5S 16GB Space Gray AT&amp;T Used,US,380,atlanta,GA," (Cool Tech Wireless, Norcross)",all atlanta,5s,1
cell phones,3/16/15 18:07,Unlocked iPhone 5 64 gn,US,230,atlanta,GA, (Fairburn),all atlanta,5,1
cell phones,3/16/15 18:19,iphone 5S 16G For Sale jail broken by Sprint,US,300,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/16/15 18:24,iPhone 4s [White] [16GB] ~ Clean ESN/IMEI!,US,100,atlanta,GA, (Suwanee),all atlanta,4s,1
cell phones,3/16/15 18:25,&gt;&gt; iPhone 6 gold Brand New in box unlock never,US,500,atlanta,GA, (marietta ga),all atlanta,6,1
cell phones,3/16/15 18:28,IPHONE 5C AT&amp;T UNLOCK WHITE 16GIGS,US,222,atlanta,GA, (MORROW),all atlanta,5c,1
cell phones,3/16/15 18:29,iPhone 4s,US,100,atlanta,GA, (woodstock),all atlanta,4s,1
cell phones,3/16/15 18:33,Sealed new iphone 6 plus,US,400,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 19:52,WHITE IPHONE 5S SPRINT 16GB,US,250,atlanta,GA, (DULUTH),all atlanta,5s,1
cell phones,3/16/15 19:52,AT&amp;T BLACK IPHONE 5 64 GB,US,300,atlanta,GA, (DULUTH),all atlanta,5,1
cell phones,3/16/15 19:52,verizon iphone 5 32 gb,US,250,atlanta,GA, (Carrollton ga),all atlanta,5,1
cell phones,3/16/15 20:03,iphone 4s,US,100,atlanta,GA,,all atlanta,4s,1
cell phones,3/16/15 20:16,Iphone 5c forsale,US,250,atlanta,GA, (brookhaven),all atlanta,5c,1
cell phones,3/16/15 20:41,iphone 6,US,350,atlanta,GA, (Wisconsin Dells),all atlanta,6,1
cell phones,3/16/15 20:51,WTB iPhone 6 Sprint for Cash,US,444,atlanta,GA," (Kennesaw,Atlanta)",all atlanta,6,1
cell phones,3/16/15 21:03,BRAND NEW IPHONE 6+ VERIZON Unlocked. No shipping!,US,600,atlanta,GA,,all atlanta,6+,1
cell phones,3/16/15 21:16,2 iPhone 5c,US,375,atlanta,GA, (camp creek),all atlanta,5c,1
cell phones,3/16/15 21:59,!!! iphone 5S!!! with accessories 64GB Apple Care Factory Unlocked,US,250,atlanta,GA, (atlanta),all atlanta,5s,1
cell phones,3/16/15 22:02,Brand NEW IPHONE 6 64GB VERIZON Unlocked. No shipping!,US,600,atlanta,GA,,all atlanta,6,1
cell phones,3/16/15 22:05,IPHONE 6 128GB T MOBILE BRAND NEW FOR SALE,US,650,atlanta,GA, (Stockbridge),all atlanta,6,1
cell phones,3/16/15 22:09,Brand NEW IPHONE 6 64GB VERIZON Unlocked. No shipping!,US,600,atlanta,GA,,all atlanta,6,1
cell phones,3/16/15 22:37,sprint iphone 5s space gray,US,250,atlanta,GA, (Snellville),all atlanta,5s,1
cell phones,3/16/15 22:49,Brand NEW IPHONE 5S VERIZON Unlocked. No shipping!,US,350,atlanta,GA,,all atlanta,5s,1
cell phones,3/16/15 22:53,iPhone 4S 64GB Black Factory Unlocked,US,189,atlanta,GA,,all atlanta,4s,1
cell phones,3/16/15 23:04,Verizon G2 Trade At&amp;t iPhone,US,120,atlanta,GA, (Marietta),all atlanta,0,0
cell phones,3/16/15 23:08,iphone 4 verizon 8gb,US,65,atlanta,GA, (Downtown Atlanta),all atlanta,4,1
cell phones,3/16/15 23:11,iphone 6 screen,US,129,atlanta,GA, (smyrna),all atlanta,0,0
cell phones,3/16/15 23:18,Apple-iPhone-5s-16GB-Space-Gray-AT-T-Smartphone,US,200,atlanta,GA," (Roswell, Georgia)",all atlanta,5,1
cell phones,3/16/15 23:32,At&amp;T iphone 5,US,140,atlanta,GA, (stockbridge),all atlanta,5,1
cell phones,3/16/15 23:54,IPHONE 6 SALE BRAND NEW UNLOCKED,US,250,atlanta,GA, (stone mountain),all atlanta,6,1
cell phones,3/16/15 23:58,iPhone 4s,US,150,atlanta,GA, (Marietta),all atlanta,4s,1
cell phones,3/17/15 0:05,Iphone 5s - 16 Gb factory unlocked (T-mobile,US,300,atlanta,GA,,all atlanta,5s,1
cell phones,3/17/15 0:21,iphone 6 Screen LCD FOR SALE,US,129,atlanta,GA, (smyrna),all atlanta,0,0
cell phones,3/17/15 0:26,IPhone 5s unlocked 32 gb,US,325,atlanta,GA, (Gwinnett),all atlanta,5s,1
cell phones,3/17/15 0:30,Iphone 5s AT&amp;T,US,310,atlanta,GA, (Gwinnett),all atlanta,5s,1
cell phones,3/17/15 0:38,Brand new Sprint IPHONE CHEAP,US,95,atlanta,GA,,all atlanta,0,1
cell phones,3/17/15 0:57,Iphone 4 for 110 or best offer,US,180,atlanta,GA,,all atlanta,4,1
cell phones,3/17/15 1:23,iPhone 5S,US,60,atlanta,GA, (Atlanta),all atlanta,5s,1
cell phones,3/17/15 2:40,Selling iPhone 5 Sprint 32GB,US,210,atlanta,GA,,all atlanta,5,1
cell phones,3/17/15 2:42,Iphone 5 64 GB blk verizon,US,230,atlanta,GA, (dekalb),all atlanta,5,1
cell phones,3/17/15 2:58,NEW iPhone 5C PINK 16gb (Sprint),US,250,atlanta,GA, (Marietta),all atlanta,5c,1
cell phones,3/17/15 3:03,Brand new sealed box 16gb iPhone 6 Sprint,US,500,atlanta,GA, (tucker ga),all atlanta,6,1
cell phones,3/17/15 3:07,"Galaxy note 2,3 and iPhone 5 (Verizon and Unlocked)",US,180,atlanta,GA, (Gwinnet),all atlanta,0,0
cell phones,3/17/15 3:08,iPhone 5s+Cash for iPhone 6,US,100,atlanta,GA, (Riverdale),all atlanta,6,1
cell phones,3/17/15 4:22,~!~ AT&amp;T CLEAN IEMI IPHONE 5 BUNDLE PACK~!~,US,250,atlanta,GA, (BEAVER RUIN/NORCROSS/GWINNETT/ATLANTA WILL MEET),all atlanta,5,1
cell phones,3/17/15 7:02,Iphone 5s AT&amp;T,US,310,atlanta,GA, (Gwinnett),all atlanta,5s,1
cell phones,3/17/15 7:25,IPhone 4S,US,100,atlanta,GA, (Gainesville),all atlanta,4s,1
cell phones,3/17/15 7:30,iPhone 4 16GB Unlocked - Great Condition,US,120,atlanta,GA,,all atlanta,4,1
cell phones,3/17/15 8:04,"iPHONE 5/5C/5S FRONT SCREEN REPLACEMENT, SAME DAY!",US,65,atlanta,GA, (MARIETTA),all atlanta,0,0
cell phones,3/17/15 8:23,Unlocked Gold iphone 6 plus international version 64gb,US,450,atlanta,GA, (Atlanta),all atlanta,6+,1
cell phones,3/17/15 8:46,Iphone 5 16GB Unlocked White,US,160,atlanta,GA, (Tucker/Midtown/Buckhead),all atlanta,5,1
cell phones,3/17/15 8:49,iPhone 5s,US,240,atlanta,GA,,all atlanta,5s,1
cell phones,3/17/15 9:10,Unlocked IPhone 5 16gb,US,225,atlanta,GA,,all atlanta,5,1
cell phones,3/17/15 9:16,Black At&amp;t 16gb iPhone 5s,US,280,atlanta,GA, (Brookhaven),all atlanta,5s,1
cell phones,3/17/15 9:19,Iphone 6 Plus 128gb $650,US,650,atlanta,GA, (Jimmy carter),all atlanta,6+,1
cell phones,3/17/15 9:34,iphone 5 5S 5C glass lcd replacement,US,65,atlanta,GA, (LAWRENCEVILLE),all atlanta,0,0
cell phones,3/17/15 9:36,iPhone 6 Plus 64gb $480,US,480,atlanta,GA, (Jimmy carter),all atlanta,6+,1
cell phones,3/17/15 9:37,APPLE IPHONE 5 GLASS LCD REPLACEMENT,US,65,atlanta,GA, (LAWRENCEVILLE),all atlanta,0,0
cell phones,3/17/15 9:37,APPLE IPHONE 5 5S 5C GLASS LCD REPLACEMENT,US,65,atlanta,GA, (LAWRENCEVILLE),all atlanta,0,0
cell phones,3/17/15 9:37,APPLE IPHONE 5 GLASS LCD REPLACEMENT,US,65,atlanta,GA, (LAWRENCEVILLE),all atlanta,0,0
